Mes;Magnitud;Tipo Estación;Zona;Estación;Concentraciones medias mensuales
Ene 2024;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,8
Feb 2024;Benceno;Suburbana;Noroeste;Casa de Campo;
Feb 2024;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,7
Feb 2024;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,6
Feb 2024;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,7
Feb 2024;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,4
Feb 2024;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,6
Mar 2024;Benceno;Suburbana;Noroeste;Casa de Campo;
Mar 2024;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,5
Mar 2024;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,4
Mar 2024;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,5
Mar 2024;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,3
Mar 2024;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,4
Abr 2024;Benceno;Suburbana;Noroeste;Casa de Campo;
Abr 2024;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,5
Abr 2024;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Abr 2024;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,4
Abr 2024;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,1
Abr 2024;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
May 2024;Benceno;Suburbana;Noroeste;Casa de Campo;
May 2024;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,5
May 2024;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
May 2024;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
May 2024;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,1
May 2024;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Jun 2024;Benceno;Suburbana;Noroeste;Casa de Campo;
Jun 2024;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Jun 2024;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Jun 2024;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Jun 2024;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,1
Jun 2024;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Jul 2024;Benceno;Suburbana;Noroeste;Casa de Campo;
Jul 2024;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,4
Jul 2024;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Jul 2024;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Jul 2024;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,1
Jul 2024;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Ago 2024;Benceno;Suburbana;Noroeste;Casa de Campo;
Ago 2024;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,4
Ago 2024;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Ago 2024;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Ago 2024;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,1
Ago 2024;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Sep 2024;Benceno;Suburbana;Noroeste;Casa de Campo;
Sep 2024;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Sep 2024;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Sep 2024;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Sep 2024;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,1
Sep 2024;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Oct 2024;Benceno;Suburbana;Noroeste;Casa de Campo;
Oct 2024;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Oct 2024;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Oct 2024;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,4
Oct 2024;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,1
Oct 2024;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,4
Nov 2024;Benceno;Suburbana;Noroeste;Casa de Campo;
Nov 2024;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,5
Nov 2024;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,6
Nov 2024;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,8
Nov 2024;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,3
Nov 2024;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,6
Dic 2024;Benceno;Suburbana;Noroeste;Casa de Campo;
Dic 2024;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;1,2
Dic 2024;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,8
Dic 2024;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;1,0
Dic 2024;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;1,4
Dic 2024;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,7
