Mes;Magnitud;Tipo Estación;Zona;Estación;Concentraciones medias mensuales
Jun 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;9
Jun 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;12
Jul 2018;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;
Jul 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
Jul 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Jul 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;11
Jul 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;11
Jul 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;15
Jul 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;10
Jul 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;13
Ago 2018;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;
Ago 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;15
Ago 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Ago 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;14
Ago 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;13
Ago 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;21
Ago 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;12
Ago 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;16
Sep 2018;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;
Sep 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;13
Sep 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Sep 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;13
Sep 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;12
Sep 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;15
Sep 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;12
Sep 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;15
Oct 2018;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;8
Oct 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;9
Oct 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Oct 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;10
Oct 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;10
Oct 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Oct 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;11
Oct 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;12
Nov 2018;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;7
Nov 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;10
Nov 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Nov 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;10
Nov 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;10
Nov 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Nov 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;10
Nov 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;12
Dic 2018;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;14
Dic 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;17
Dic 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Dic 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;16
Dic 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;19
Dic 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;17
Dic 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;16
Dic 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;21
Ene 2019;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;13
Ene 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;14
Ene 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Ene 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;12
Ene 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;14
Ene 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;14
Ene 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;14
Ene 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;19
Feb 2019;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;12
Feb 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;13
Feb 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Feb 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;13
Feb 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;14
Feb 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;13
Feb 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;14
Feb 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;17
Mar 2019;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;8
Mar 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;8
Mar 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Mar 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
Mar 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Mar 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;15
Mar 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;8
Mar 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;10
Abr 2019;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;5
Abr 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;5
Abr 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Abr 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;6
Abr 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
Abr 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Abr 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;7
Abr 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;8
May 2019;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;6
May 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;5
May 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
May 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;6
May 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;6
May 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
May 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;6
May 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;7
Jun 2019;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;13
Jun 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;9
Jun 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Jun 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;9
Jun 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Jun 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Jun 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;8
Jun 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;10
Jul 2019;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;12
Jul 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
Jul 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Jul 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;14
Jul 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;12
Jul 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;13
Jul 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;11
Jul 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;12
Ago 2019;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;8
Ago 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;12
Ago 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Ago 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;9
Ago 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Ago 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;15
Ago 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;7
Ago 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;13
Sep 2019;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;7
Sep 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;16
Sep 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Sep 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
Sep 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Sep 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Sep 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;6
Sep 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;13
Oct 2019;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;9
Oct 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;10
Oct 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Oct 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;10
Oct 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;10
Oct 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Oct 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;9
Oct 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;13
Nov 2019;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;4
Nov 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;5
Nov 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Nov 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;6
Nov 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;6
Nov 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;6
Nov 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;6
Nov 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;8
Dic 2019;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;9
Dic 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;10
Dic 2019;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;10
Dic 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;12
Dic 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;12
Dic 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Dic 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;11
Dic 2019;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;13
Ene 2020;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;14
Ene 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;13
Ene 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;14
Ene 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;16
Ene 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;16
Ene 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;13
Ene 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;11
Ene 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;17
Feb 2020;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;13
Feb 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;13
Feb 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;15
Feb 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;18
Feb 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;16
Feb 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;14
Feb 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;13
Feb 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;17
Mar 2020;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;7
Mar 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;6
Mar 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;7
Mar 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;7
Mar 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
Mar 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;6
Mar 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;6
Mar 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;7
Abr 2020;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;6
Abr 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;8
Abr 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;6
Abr 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;6
Abr 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;6
Abr 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Abr 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;5
Abr 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;6
May 2020;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;7
May 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;5
May 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;6
May 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;7
May 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
May 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
May 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;6
May 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;7
Jun 2020;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;8
Jun 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;5
Jun 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;7
Jun 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;9
Jun 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;8
Jun 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;18
Jun 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;7
Jun 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;8
Jul 2020;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;11
Jul 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;9
Jul 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;9
Jul 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;12
Jul 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;11
Jul 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Jul 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;10
Jul 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;10
Ago 2020;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;8
Ago 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;7
Ago 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;7
Ago 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
Ago 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Ago 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Ago 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;9
Ago 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;9
Sep 2020;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;7
Sep 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;6
Sep 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;7
Sep 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
Sep 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;8
Sep 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Sep 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;7
Sep 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;9
Oct 2020;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;6
Oct 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;6
Oct 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;7
Oct 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;7
Oct 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
Oct 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Oct 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;6
Oct 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;10
Nov 2020;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;12
Nov 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
Nov 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;12
Nov 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;13
Nov 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;13
Nov 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;13
Nov 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;11
Nov 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;14
Dic 2020;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;7
Dic 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;7
Dic 2020;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;7
Dic 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
Dic 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;8
Dic 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Dic 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;8
Dic 2020;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;8
Ene 2021;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;15
Ene 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;15
Ene 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;14
Ene 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;14
Ene 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;14
Ene 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
Ene 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;15
Ene 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;15
Feb 2021;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;12
Feb 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
Feb 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;11
Feb 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;10
Feb 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Feb 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Feb 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;12
Feb 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;10
Mar 2021;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;12
Mar 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
Mar 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;11
Mar 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;10
Mar 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;10
Mar 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Mar 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;10
Mar 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;10
Abr 2021;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;8
Abr 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;9
Abr 2021;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;7
Abr 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
Abr 2021;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;8
