Mes;Magnitud;Tipo Estación;Zona;Estación;Concentraciones medias mensuales
Mar 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;29
Mar 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;19
Abr 2021;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;15
Abr 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;13
Abr 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;12
Abr 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;11
Abr 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;16
Abr 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;17
Abr 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;17
Abr 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;13
Abr 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;15
Abr 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;16
Abr 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;16
Abr 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;17
Abr 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;12
May 2021;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;15
May 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;10
May 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;11
May 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;13
May 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;16
May 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;16
May 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;16
May 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;13
May 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;13
May 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;15
May 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;15
May 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;15
May 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;12
Jun 2021;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;22
Jun 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;16
Jun 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;16
Jun 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;16
Jun 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;23
Jun 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;17
Jun 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;19
Jun 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;18
Jun 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;20
Jun 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;17
Jun 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;21
Jun 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;19
Jun 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;17
Jul 2021;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;21
Jul 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;31
Jul 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;19
Jul 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;19
Jul 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;30
Jul 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;22
Jul 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;23
Jul 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;21
Jul 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;20
Jul 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;20
Jul 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;23
Jul 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;27
Jul 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;21
Ago 2021;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;27
Ago 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;20
Ago 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;24
Ago 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;23
Ago 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;42
Ago 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;31
Ago 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;31
Ago 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;30
Ago 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;21
Ago 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;24
Ago 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;30
Ago 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;34
Ago 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;29
Sep 2021;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;14
Sep 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;21
Sep 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;14
Sep 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;12
Sep 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;22
Sep 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;16
Sep 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;17
Sep 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;17
Sep 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;14
Sep 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;19
Sep 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;19
Sep 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;16
Sep 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;15
Oct 2021;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;16
Oct 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;18
Oct 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;14
Oct 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;13
Oct 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;23
Oct 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;19
Oct 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;18
Oct 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;15
Oct 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;14
Oct 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;19
Oct 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;19
Oct 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;16
Oct 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;17
Nov 2021;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;11
Nov 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;13
Nov 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;10
Nov 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;10
Nov 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;16
Nov 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;14
Nov 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;11
Nov 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;10
Nov 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Nov 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Nov 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;14
Nov 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;12
Nov 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;13
Dic 2021;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;14
Dic 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;18
Dic 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;14
Dic 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;8
Dic 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;21
Dic 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;16
Dic 2021;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;14
Dic 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;12
Dic 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;11
Dic 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Dic 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;17
Dic 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;15
Dic 2021;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;14
Ene 2022;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;15
Ene 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
Ene 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;14
Ene 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;8
Ene 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;20
Ene 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;17
Ene 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;14
Ene 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;12
Ene 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;12
Ene 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;13
Ene 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;17
Ene 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;17
Ene 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;15
Feb 2022;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;17
Feb 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;8
Feb 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;16
Feb 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;10
Feb 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;23
Feb 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;21
Feb 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;15
Feb 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;15
Feb 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;14
Feb 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;15
Feb 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;20
Feb 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;20
Feb 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;15
Mar 2022;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;32
Mar 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;40
Mar 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;29
Mar 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;24
Mar 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;42
Mar 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;38
Mar 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;24
Mar 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;23
Mar 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;23
Mar 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;21
Mar 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;36
Mar 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;37
Mar 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;17
Abr 2022;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;11
Abr 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;12
Abr 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;10
Abr 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;9
Abr 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;17
Abr 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;13
Abr 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;15
Abr 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;10
Abr 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;10
Abr 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Abr 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;13
Abr 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;13
Abr 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;15
May 2022;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;16
May 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;20
May 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;15
May 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;16
May 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;23
May 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;21
May 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;25
May 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;15
May 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;24
May 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;19
May 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;15
May 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;20
May 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;24
Jun 2022;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;21
Jun 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;26
Jun 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;21
Jun 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;25
Jun 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;28
Jun 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;25
Jun 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;27
Jun 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;23
Jun 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;38
Jun 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;32
Jun 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;23
Jun 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;27
Jun 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;30
Jul 2022;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;26
Jul 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;29
Jul 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;24
Jul 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;32
Jul 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;34
Jul 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;27
Jul 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;
Jul 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;26
Jul 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;
Jul 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;
Jul 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;27
Jul 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;27
Jul 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;37
Ago 2022;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;23
Ago 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;32
Ago 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;19
Ago 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;26
Ago 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;33
Ago 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;29
Ago 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;23
Ago 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;23
Ago 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;30
Ago 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;16
Ago 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;21
Ago 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;27
Ago 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;34
Sep 2022;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;17
Sep 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;10
Sep 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;11
Sep 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;16
Sep 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;20
Sep 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;17
Sep 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;21
Sep 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;12
Sep 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;19
Sep 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;14
Sep 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;18
Sep 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;17
Sep 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;22
Oct 2022;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;32
Oct 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;29
Oct 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;23
Oct 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;30
Oct 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;33
Oct 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;31
Oct 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;33
Oct 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;21
Oct 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;37
Oct 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;22
Oct 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;24
Oct 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;27
Oct 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;33
Nov 2022;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;18
Nov 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;14
Nov 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;11
Nov 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;14
Nov 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;17
Nov 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;16
Nov 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;15
Nov 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;14
Nov 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;17
Nov 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;13
Nov 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;12
Nov 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;15
Nov 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;11
Dic 2022;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;25
Dic 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;17
Dic 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;14
Dic 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;13
Dic 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;20
Dic 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;16
Dic 2022;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;19
Dic 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;18
Dic 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;15
Dic 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;16
Dic 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;24
Dic 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;18
Dic 2022;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;14
Ene 2023;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;15
Ene 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;15
Ene 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;11
Ene 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;11
Ene 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;19
Ene 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;15
Ene 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;18
Ene 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;14
Ene 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;15
Ene 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;16
Ene 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;19
Ene 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;16
Ene 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;19
