Mes;Magnitud;Tipo Estación;Zona;Estación;Concentraciones medias mensuales
Feb 2018;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;6
Feb 2018;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;7
Feb 2018;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;4
Feb 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;5
Feb 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;5
Feb 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;6
Feb 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;5
Feb 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;3
Feb 2018;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;17
Mar 2018;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Mar 2018;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;6
Mar 2018;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;8
Mar 2018;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;3
Mar 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;3
Mar 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;3
Mar 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;4
Mar 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;5
Mar 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;2
Mar 2018;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;7
Abr 2018;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
Abr 2018;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;6
Abr 2018;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;8
Abr 2018;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;2
Abr 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;6
Abr 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;5
Abr 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Abr 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;1
Abr 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;2
Abr 2018;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;9
May 2018;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
May 2018;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;6
May 2018;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;8
May 2018;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;2
May 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;4
May 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;5
May 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
May 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;4
May 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;2
May 2018;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;5
Jun 2018;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
Jun 2018;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;8
Jun 2018;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;7
Jun 2018;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;3
Jun 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;5
Jun 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;6
Jun 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;4
Jun 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;4
Jun 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;2
Jun 2018;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;4
Jul 2018;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
Jul 2018;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;8
Jul 2018;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;8
Jul 2018;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;2
Jul 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;7
Jul 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;6
Jul 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;5
Jul 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;4
Jul 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;6
Jul 2018;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;5
Ago 2018;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
Ago 2018;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;9
Ago 2018;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Ago 2018;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;3
Ago 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;6
Ago 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;2
Ago 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;4
Ago 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;4
Ago 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;8
Ago 2018;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;5
Sep 2018;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Sep 2018;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;7
Sep 2018;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;7
Sep 2018;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;5
Sep 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;6
Sep 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;4
Sep 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;5
Sep 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;4
Sep 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;9
Sep 2018;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;6
Oct 2018;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
Oct 2018;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;8
Oct 2018;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;9
Oct 2018;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;6
Oct 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;6
Oct 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;12
Oct 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;8
Oct 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;5
Oct 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;11
Oct 2018;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;8
Nov 2018;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
Nov 2018;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;10
Nov 2018;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;10
Nov 2018;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;8
Nov 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;9
Nov 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;12
Nov 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Nov 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
Nov 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;12
Nov 2018;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;10
Dic 2018;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;5
Dic 2018;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;15
Dic 2018;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;15
Dic 2018;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;10
Dic 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;13
Dic 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;14
Dic 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;11
Dic 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Dic 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;15
Dic 2018;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;11
Ene 2019;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;5
Ene 2019;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;16
Ene 2019;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;14
Ene 2019;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;11
Ene 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;13
Ene 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;9
Ene 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;13
Ene 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Ene 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;17
Ene 2019;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;13
Feb 2019;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;5
Feb 2019;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;15
Feb 2019;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;13
Feb 2019;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;10
Feb 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;13
Feb 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;8
Feb 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;13
Feb 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Feb 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;17
Feb 2019;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;14
Mar 2019;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;5
Mar 2019;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;14
Mar 2019;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;11
Mar 2019;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;9
Mar 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;11
Mar 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;7
Mar 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;10
Mar 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Mar 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;15
Mar 2019;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;14
Abr 2019;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
Abr 2019;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;13
Abr 2019;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;10
Abr 2019;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;10
Abr 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;10
Abr 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;7
Abr 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;10
Abr 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Abr 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;3
Abr 2019;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;9
May 2019;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
May 2019;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;12
May 2019;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;8
May 2019;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;9
May 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;10
May 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;8
May 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;8
May 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
May 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;2
May 2019;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;6
Jun 2019;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
Jun 2019;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;11
Jun 2019;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;9
Jun 2019;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;9
Jun 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;15
Jun 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;9
Jun 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;8
Jun 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Jun 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;2
Jun 2019;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;7
Jul 2019;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;5
Jul 2019;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;11
Jul 2019;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;8
Jul 2019;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;9
Jul 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;13
Jul 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;10
Jul 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;10
Jul 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Jul 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;5
Jul 2019;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;7
Ago 2019;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
Ago 2019;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;11
Ago 2019;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Ago 2019;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;9
Ago 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;8
Ago 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;11
Ago 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;8
Ago 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;4
Ago 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;8
Ago 2019;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;8
Sep 2019;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
Sep 2019;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;8
Sep 2019;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Sep 2019;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;8
Sep 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;8
Sep 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;10
Sep 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Sep 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;4
Sep 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;8
Sep 2019;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;6
Oct 2019;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;5
Oct 2019;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;12
Oct 2019;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;10
Oct 2019;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;10
Oct 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;8
Oct 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;11
Oct 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Oct 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;5
Oct 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;10
Oct 2019;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;5
Nov 2019;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
Nov 2019;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;12
Nov 2019;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Nov 2019;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;8
Nov 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;3
Nov 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;4
Nov 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;11
Nov 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;5
Nov 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;10
Nov 2019;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;6
Dic 2019;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;5
Dic 2019;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;11
Dic 2019;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Dic 2019;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;8
Dic 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;5
Dic 2019;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;6
Dic 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;15
Dic 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;6
Dic 2019;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;7
Dic 2019;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;7
Ene 2020;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;6
Ene 2020;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;6
Ene 2020;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Ene 2020;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;7
Ene 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;6
Ene 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;7
Ene 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;8
Ene 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
Ene 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;9
Ene 2020;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;11
Feb 2020;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;5
Feb 2020;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;9
Feb 2020;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Feb 2020;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;7
Feb 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;7
Feb 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;9
Feb 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;4
Feb 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
Feb 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;10
Feb 2020;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;7
Mar 2020;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;5
Mar 2020;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;5
Mar 2020;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;5
Mar 2020;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;6
Mar 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;6
Mar 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;8
Mar 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;2
Mar 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
Mar 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;2
Mar 2020;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;8
Abr 2020;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;5
Abr 2020;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;4
Abr 2020;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;5
Abr 2020;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;6
Abr 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;6
Abr 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;8
Abr 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Abr 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
Abr 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;10
Abr 2020;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;3
May 2020;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;5
May 2020;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;5
May 2020;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
May 2020;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;5
May 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;7
May 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;9
May 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;4
May 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
May 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;4
May 2020;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;5
Jun 2020;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;5
Jun 2020;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;6
Jun 2020;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Jun 2020;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;6
Jun 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;8
Jun 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;9
Jun 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;5
Jun 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Jun 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;4
Jun 2020;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;6
Jul 2020;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;5
Jul 2020;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;7
Jul 2020;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Jul 2020;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;6
Jul 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;9
Jul 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;9
Jul 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
Jul 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Jul 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;4
Jul 2020;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;7
Ago 2020;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;5
Ago 2020;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;8
Ago 2020;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Ago 2020;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;4
Ago 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;9
Ago 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;9
Ago 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;6
Ago 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Ago 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;5
Ago 2020;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;8
Sep 2020;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;5
Sep 2020;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;8
Sep 2020;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Sep 2020;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;5
Sep 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;8
Sep 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;10
Sep 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;6
Sep 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Sep 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;7
Sep 2020;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;9
Oct 2020;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Oct 2020;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;3
Oct 2020;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;3
Oct 2020;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;3
Oct 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;4
Oct 2020;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;4
Oct 2020;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;2
