_id;Mes;Magnitud;Tipo_Estacion;Estacion;Zona;Concentraciones_medias_mensuales;Muertes_hombre;Muertes_mujer;Muertes_totales;Total_Concentraciones_medias_mensuales;Indice_Calidad_Aire_CAQI;Indice_Calidad_Aire_Europeo;Umbrales_oms
6742081cd13b2ab272855a3a;2012-03-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;37;17;16;33;41.66666667;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855a3c;2012-03-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;42;46;34;80;51.33333333;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855a47;2012-04-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;15;9;9;18;23.66666667;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855a4a;2012-04-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;25;168;180;348;30.8;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855a52;2012-04-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;18;15;14;29;24.66666667;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855a54;2012-04-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;21;41;31;72;27.33333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855a5f;2012-05-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;18;10;8;18;28.33333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855a62;2012-05-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;31;175;175;350;37.7;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855a6a;2012-05-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;22;16;14;30;28.66666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855a6c;2012-05-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;28;43;30;73;35.33333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855a77;2012-06-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;14;9;8;17;22.33333333;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855a7a;2012-06-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;24;161;166;327;32.5;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855a84;2012-06-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;22;40;28;68;29.66666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855a92;2012-07-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;28;152;174;326;34.6;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855a9a;2012-07-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;20;13;13;26;26;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855a9c;2012-07-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;23;37;29;66;32;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855aaa;2012-08-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;30;157;167;324;33.4;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855ab4;2012-08-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;24;39;28;67;33.33333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855ac0;2012-09-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;21;11;10;21;17;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855ac2;2012-09-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;36;150;151;301;39.3;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855aca;2012-09-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;25;13;12;25;30.33333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855ad7;2012-10-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;30;9;8;17;41.83333333;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855ae4;2012-10-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;40;38;28;66;50.33333333;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855aef;2012-11-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;22;9;8;17;36.33333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855af0;2012-11-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;26;12;12;24;19.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855af2;2012-11-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;39;166;178;344;45.3;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855afa;2012-11-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;34;15;14;29;39.66666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855afc;2012-11-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;40;41;30;71;47.33333333;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855b07;2012-12-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;27;10;10;20;46.5;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855b08;2012-12-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;32;13;14;27;26.5;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855b0a;2012-12-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;45;176;205;381;54.6;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855b12;2012-12-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;42;16;16;32;51;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855b14;2012-12-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;50;43;35;78;57.33333333;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855b20;2013-01-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;25;15;14;29;23;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855b22;2013-01-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;40;187;175;362;49;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855b2c;2013-01-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;43;42;30;72;50.66666667;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855b37;2013-02-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;19;9;8;17;35;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855b38;2013-02-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;21;13;13;26;18;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855b3a;2013-02-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;36;162;164;326;43.5;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855b4f;2013-03-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;15;9;8;17;26.83333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855b5a;2013-03-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;19;17;14;31;24;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855b5c;2013-03-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;26;38;31;69;31.33333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855b67;2013-04-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;13;8;7;15;23.16666667;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855b6a;2013-04-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;23;156;162;318;30.4;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855b74;2013-04-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;25;35;28;63;32.33333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855b7f;2013-05-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;8;9;7;16;21;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855b82;2013-05-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;23;162;152;314;29.7;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855b9a;2013-06-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;20;161;158;319;28.4;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855baf;2013-07-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;15;9;8;17;21.16666667;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855bc7;2013-08-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;15;8;7;15;21.66666667;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855bc8;2013-08-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;14;12;12;24;16.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855bca;2013-08-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;22;153;148;301;28.8;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855bd2;2013-08-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;18;15;12;27;20.66666667;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855bdf;2013-09-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;23;8;7;15;32.16666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855be2;2013-09-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;34;153;146;299;42.7;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855bea;2013-09-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;26;15;11;26;30.66666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855bf7;2013-10-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;27;9;7;16;38.83333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855c02;2013-10-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;31;16;12;28;37.66666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855c10;2013-11-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;26;14;13;27;21.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855c12;2013-11-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;40;175;170;345;44.7;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855c27;2013-12-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;30;10;9;19;50.5;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855c2a;2013-12-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;59;195;185;380;61.6;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855c34;2013-12-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;59;44;32;76;70.66666667;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855c42;2014-01-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;36;208;209;417;44.1;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855c58;2014-02-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;18;11;14;25;15.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855c5a;2014-02-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;31;169;178;347;39.7;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855c72;2014-03-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;37;185;172;357;42.9;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855c8a;2014-04-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;28;166;165;331;34.2;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855c9f;2014-05-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;12;7;11;18;19.16666667;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855ca2;2014-05-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;23;155;163;318;29.4;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855cb7;2014-06-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;11;7;10;17;20.83333333;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855ccf;2014-07-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;13;7;11;18;21.83333333;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855cd2;2014-07-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;23;160;158;318;31.9;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855cea;2014-08-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;19;149;156;305;25.5;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855cf2;2014-08-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;16;16;13;29;23.33333333;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855cff;2014-09-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;19;6;10;16;30.16666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855d02;2014-09-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;30;145;149;294;34.9;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855d17;2014-10-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;27;7;11;18;38.16666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855d1a;2014-10-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;44;168;158;326;48.5;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855d22;2014-10-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;49;18;13;31;47.66666667;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855d32;2014-11-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;39;168;163;331;45.4;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855d3a;2014-11-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;43;18;14;32;42.33333333;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855d4a;2014-12-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;59;190;182;372;63.4;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855d52;2014-12-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;66;21;14;35;62.66666667;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855d54;2014-12-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;60;46;31;77;71.33333333;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855d5f;2015-01-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;42;14;16;30;60.5;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855d62;2015-01-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;67;237;273;510;71.2;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855d6a;2015-01-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;70;22;26;48;66.33333333;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855d6c;2015-01-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;63;58;66;124;78.66666667;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855d77;2015-02-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;24;12;14;26;34.16666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855d7a;2015-02-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;37;207;239;446;40.1;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855d8f;2015-03-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;30;11;12;23;38.5;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855d92;2015-03-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;44;190;208;398;46.4;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855da7;2015-04-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;17;9;11;20;26.16666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855daa;2015-04-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;29;162;189;351;32.9;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855dca;2015-05-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;33;16;18;34;29.33333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855def;2015-07-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;21;12;14;26;28.16666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855df2;2015-07-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;29;200;243;443;38.9;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855e0a;2015-08-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;28;165;171;336;30;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855e20;2015-09-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;18;12;14;26;18.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855e22;2015-09-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;35;143;168;311;40.3;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855e3a;2015-10-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;32;170;171;341;45.9;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855e52;2015-11-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;50;168;184;352;61;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855e5a;2015-11-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;68;16;17;33;61.66666667;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855e5c;2015-11-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;58;41;45;86;66;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855e6a;2015-12-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;66;180;200;380;67.4;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855e72;2015-12-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;71;17;19;36;68.33333333;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855e74;2015-12-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;70;44;49;93;80.33333333;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855e7f;2016-01-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;23;9;10;19;40.5;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855e82;2016-01-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;44;176;205;381;45.1;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855e8c;2016-01-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;42;41;48;89;47;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855e97;2016-02-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;18;8;9;17;33.16666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855e9a;2016-02-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;37;165;183;348;39.1;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855eb2;2016-03-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;36;174;206;380;39.9;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855ebc;2016-03-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;37;41;49;90;42;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855ec7;2016-04-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;17;8;9;17;29.16666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855eca;2016-04-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;30;161;177;338;36.3;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855edf;2016-05-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;17;8;9;17;27.16666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855ee2;2016-05-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;27;151;172;323;34.7;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855f2a;2016-08-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;26;156;167;323;31.7;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855f32;2016-08-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;24;18;19;37;26.66666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855f58;2016-10-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;31;12;13;25;27;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855f5a;2016-10-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;54;153;170;323;54.7;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855f72;2016-11-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;53;150;172;322;52.4;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855f87;2016-12-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;26;10;9;19;49.16666667;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855f8a;2016-12-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;61;196;186;382;59.5;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855fa2;2017-01-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;60;225;269;494;56.6;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855faa;2017-01-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;49;24;28;52;53.33333333;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855fac;2017-01-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;56;53;63;116;64;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855fcf;2017-03-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;34;10;10;20;40.16666667;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855fd2;2017-03-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;43;174;189;363;44.2;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab27285601a;2017-06-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;29;161;194;355;37.2;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272856047;2017-08-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;18;8;10;18;24.83333333;Muy Bueno;Bueno;Normal
6742081cd13b2ab272856062;2017-09-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;43;151;164;315;41.9;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab27285607a;2017-10-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;57;160;184;344;58;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272856082;2017-10-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;53;17;19;36;51.66666667;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab27285608f;2017-11-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;45;9;10;19;57;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab27285609a;2017-11-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;67;17;19;36;63.33333333;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab27285609c;2017-11-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;63;38;42;80;76.66666667;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728560aa;2017-12-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;55;195;223;418;56.4;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728560b4;2017-12-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;53;46;52;98;63;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728560c2;2018-01-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;49;209;260;469;51.7;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728560da;2018-02-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;48;175;201;376;50.6;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728560e2;2018-02-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;44;19;21;40;45.33333333;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728560e4;2018-02-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;46;39;45;84;54;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab27285610a;2018-04-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;28;165;180;345;35.3;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285611f;2018-05-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;18;10;10;20;25.16666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272856122;2018-05-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;27;162;175;337;33.9;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272856137;2018-06-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;16;9;11;20;22.83333333;Muy Bueno;Bueno;Normal
